,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
410,,,15000,15000,15000.0, 36 months,8.19,471.37,A,A4,,< 1 year,OWN,175000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,913xx,CA,16.08,1.0,Oct-2000,1.0,23.0,108.0,14.0,1.0,18142,77.5,22.0,w,14259.49,14259.49,932.5,932.5,740.51,191.99,0.0,0.0,0.0,Feb-2019,471.37,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,396.0,66422.0,0.0,2.0,2.0,2.0,9.0,48280.0,81.0,1.0,1.0,4314.0,80.0,23400.0,0.0,1.0,1.0,3.0,4744.0,5247.0,76.7,0.0,0.0,188.0,218.0,11.0,9.0,0.0,11.0,,0.0,,0.0,11.0,12.0,11.0,13.0,8.0,12.0,14.0,12.0,14.0,0.0,0.0,0.0,3.0,90.9,72.7,1.0,0.0,82918.0,66422.0,22500.0,59518.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
411,,,10000,10000,10000.0, 60 months,22.35,278.19,D,D5,SSG,6 years,RENT,51000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,238xx,VA,29.76,1.0,Jun-2012,0.0,22.0,,11.0,0.0,18077,44.2,21.0,w,9908.05,9908.05,352.7,352.7,91.95,260.75,0.0,0.0,0.0,Feb-2019,371.32,Mar-2019,Feb-2019,0.0,22.0,1,Individual,,,,0.0,0.0,65824.0,0.0,1.0,0.0,2.0,15.0,47747.0,,4.0,7.0,2574.0,44.0,40900.0,0.0,3.0,1.0,9.0,6582.0,7102.0,32.4,0.0,0.0,66.0,78.0,7.0,7.0,0.0,12.0,38.0,8.0,34.0,2.0,3.0,7.0,4.0,5.0,7.0,10.0,14.0,7.0,11.0,0.0,0.0,1.0,4.0,88.9,0.0,0.0,0.0,96169.0,65824.0,10500.0,55269.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
412,,,15000,15000,15000.0, 36 months,7.56,467.01,A,A3,Cabinet maker,10+ years,MORTGAGE,200000.0,Not Verified,Dec-2018,Fully Paid,n,,,house,Home buying,836xx,ID,2.62,0.0,Feb-2006,0.0,68.0,,7.0,0.0,19386,39.2,45.0,w,0.0,0.0,15063.0,15063.0,15000.0,63.0,0.0,0.0,0.0,Jan-2019,15072.45,,Jan-2019,0.0,68.0,1,Individual,,,,0.0,0.0,175731.0,2.0,0.0,1.0,1.0,12.0,0.0,,2.0,2.0,10054.0,39.0,49500.0,1.0,16.0,3.0,3.0,25104.0,23085.0,43.7,0.0,0.0,152.0,154.0,0.0,0.0,3.0,2.0,,11.0,,1.0,3.0,5.0,3.0,10.0,21.0,6.0,21.0,5.0,7.0,0.0,0.0,0.0,3.0,97.8,0.0,0.0,0.0,241487.0,19386.0,41000.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
413,,,9600,9600,9600.0, 36 months,8.81,304.43,A,A5,Manager,10+ years,MORTGAGE,95000.0,Not Verified,Dec-2018,Current,n,,,home_improvement,Home improvement,115xx,NY,15.23,0.0,Aug-1972,0.0,63.0,,10.0,0.0,13915,56.8,31.0,w,9130.38,9130.38,601.81,601.81,469.62,132.19,0.0,0.0,0.0,Feb-2019,304.43,Mar-2019,Feb-2019,0.0,,1,Joint App,155000.0,10.47,Not Verified,0.0,0.0,299281.0,1.0,4.0,0.0,1.0,20.0,33533.0,67.0,2.0,2.0,3909.0,64.0,24500.0,1.0,0.0,1.0,3.0,29928.0,6560.0,61.0,0.0,0.0,224.0,556.0,4.0,4.0,3.0,4.0,68.0,6.0,68.0,0.0,3.0,4.0,4.0,7.0,15.0,5.0,13.0,4.0,10.0,0.0,0.0,0.0,2.0,90.3,75.0,0.0,0.0,362396.0,47448.0,16800.0,49944.0,19298.0,Aug-1972,0.0,3.0,6.0,72.4,0.0,13.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
414,,,10000,10000,10000.0, 36 months,10.72,326.07,B,B2,Adult Beverage Licensing Specialist,1 year,MORTGAGE,88340.0,Source Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,801xx,CO,11.29,0.0,Aug-2003,0.0,32.0,,8.0,0.0,5866,75.2,15.0,w,9524.41,9524.41,643.21,643.21,475.59,167.62,0.0,0.0,0.0,Feb-2019,326.07,Mar-2019,Feb-2019,0.0,32.0,1,Individual,,,,0.0,0.0,263753.0,0.0,4.0,1.0,1.0,9.0,27814.0,88.0,1.0,1.0,3754.0,86.0,7800.0,3.0,1.0,8.0,3.0,32969.0,1934.0,75.2,0.0,0.0,184.0,110.0,10.0,9.0,1.0,10.0,32.0,9.0,32.0,1.0,3.0,3.0,3.0,5.0,9.0,3.0,5.0,3.0,8.0,0.0,0.0,0.0,2.0,86.7,33.3,0.0,0.0,274246.0,33680.0,7800.0,31501.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
415,,,12000,12000,12000.0, 36 months,12.98,404.22,B,B5,Deputy,< 1 year,RENT,50000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,978xx,OR,22.85,0.0,Nov-2011,0.0,48.0,,12.0,0.0,6055,31.2,18.0,f,11725.57,11725.57,399.9,399.9,274.43,125.47,0.0,0.0,0.0,Feb-2019,412.88,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,208498.0,1.0,3.0,1.0,2.0,4.0,26428.0,73.0,1.0,2.0,0.0,58.0,19400.0,1.0,3.0,0.0,5.0,20850.0,3000.0,0.0,0.0,0.0,68.0,85.0,8.0,4.0,1.0,8.0,,19.0,,0.0,0.0,3.0,1.0,1.0,5.0,8.0,12.0,3.0,12.0,0.0,0.0,0.0,2.0,94.4,0.0,0.0,0.0,235703.0,32483.0,3000.0,36303.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
416,,,20000,20000,20000.0, 60 months,16.91,496.09,C,C5,School Director,4 years,RENT,92000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,708xx,LA,25.65,0.0,Sep-1997,0.0,24.0,,16.0,0.0,20792,50.8,38.0,w,19568.47,19568.47,964.0,964.0,431.53,532.47,0.0,0.0,0.0,Feb-2019,496.09,Mar-2019,Feb-2019,0.0,24.0,1,Individual,,,,0.0,0.0,83386.0,0.0,8.0,0.0,1.0,14.0,62594.0,48.0,0.0,0.0,11274.0,49.0,40900.0,1.0,0.0,0.0,1.0,5212.0,12998.0,61.2,0.0,0.0,255.0,243.0,51.0,14.0,3.0,51.0,,14.0,24.0,1.0,4.0,5.0,6.0,6.0,20.0,8.0,15.0,5.0,16.0,0.0,0.0,0.0,0.0,92.1,50.0,0.0,0.0,129373.0,83386.0,33500.0,88473.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
417,,,24000,24000,24000.0, 36 months,8.19,754.18,A,A4,Account Manager,6 years,MORTGAGE,338000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,755xx,TX,10.41,0.0,Oct-2005,0.0,,,18.0,0.0,26587,43.9,31.0,w,23409.62,23409.62,819.7,819.7,590.38,229.32,0.0,0.0,0.0,Feb-2019,836.08,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,366025.0,0.0,3.0,1.0,4.0,11.0,88309.0,56.0,0.0,2.0,7000.0,47.0,60500.0,1.0,0.0,0.0,6.0,21531.0,14260.0,62.4,0.0,0.0,89.0,158.0,14.0,11.0,1.0,14.0,,16.0,,0.0,7.0,8.0,9.0,9.0,9.0,14.0,21.0,8.0,18.0,0.0,0.0,0.0,1.0,100.0,44.4,0.0,0.0,445462.0,114896.0,37900.0,116777.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
418,,,9000,9000,9000.0, 36 months,10.72,293.46,B,B2,,,RENT,25400.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,672xx,KS,28.17,0.0,Sep-1991,1.0,33.0,,7.0,0.0,9209,69.2,9.0,w,8571.98,8571.98,578.88,578.88,428.02,150.86,0.0,0.0,0.0,Feb-2019,293.46,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,14603.0,0.0,1.0,0.0,0.0,42.0,5394.0,42.0,0.0,2.0,4598.0,56.0,13300.0,0.0,1.0,4.0,2.0,2086.0,579.0,89.8,0.0,0.0,158.0,327.0,17.0,17.0,0.0,17.0,,1.0,,0.0,2.0,6.0,2.0,2.0,3.0,6.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,88.9,50.0,0.0,0.0,26244.0,14603.0,5700.0,12944.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
419,,,10000,10000,10000.0, 36 months,8.19,314.25,A,A4,Mechanic ,10+ years,MORTGAGE,60000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,993xx,WA,16.82,0.0,Feb-2015,0.0,,,6.0,0.0,4938,44.9,7.0,w,9754.0,9754.0,309.71,309.71,246.0,63.7,0.0,0.0,0.0,Feb-2019,316.53,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,177041.0,0.0,2.0,0.0,0.0,35.0,11498.0,41.0,1.0,2.0,2223.0,42.0,11000.0,0.0,3.0,0.0,3.0,29507.0,3651.0,51.3,0.0,0.0,36.0,46.0,11.0,11.0,1.0,16.0,,20.0,,0.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,203299.0,16436.0,7500.0,28324.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
420,,,12000,12000,12000.0, 36 months,6.46,367.57,A,A1,Social Studies Teacher,6 years,RENT,38000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,088xx,NJ,31.11,0.0,Sep-2005,0.0,,,20.0,0.0,4394,15.2,37.0,w,11392.43,11392.43,728.68,728.68,607.57,121.11,0.0,0.0,0.0,Feb-2019,367.57,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,40761.0,1.0,13.0,0.0,0.0,31.0,36367.0,53.0,1.0,2.0,3016.0,42.0,28900.0,0.0,0.0,0.0,2.0,2038.0,12133.0,25.6,0.0,0.0,159.0,149.0,6.0,6.0,0.0,6.0,,,,0.0,3.0,4.0,3.0,5.0,27.0,7.0,10.0,4.0,20.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,97074.0,40761.0,16300.0,68174.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
421,,,10000,10000,10000.0, 60 months,11.8,221.44,B,B4,Insurance coordinator,9 years,RENT,40000.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,190xx,PA,26.16,0.0,May-2007,0.0,,,11.0,0.0,3930,9.4,21.0,w,9752.58,9752.58,433.05,433.05,247.42,185.63,0.0,0.0,0.0,Feb-2019,221.44,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,26717.0,1.0,3.0,0.0,2.0,15.0,22787.0,57.0,2.0,2.0,3554.0,33.0,41600.0,1.0,0.0,0.0,4.0,2429.0,26270.0,13.0,0.0,0.0,125.0,139.0,6.0,6.0,0.0,6.0,,15.0,,0.0,2.0,2.0,4.0,6.0,7.0,8.0,14.0,2.0,11.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,81330.0,26717.0,30200.0,39730.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
422,,,28000,28000,28000.0, 60 months,8.81,578.66,A,A5,Information and Solutions Analyst,10+ years,MORTGAGE,103939.0,Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,549xx,WI,17.88,1.0,Oct-1996,3.0,8.0,,15.0,0.0,23341,34.2,37.0,w,27251.07,27251.07,1136.76,1136.76,748.93,387.83,0.0,0.0,0.0,Feb-2019,578.66,Mar-2019,Feb-2019,0.0,8.0,1,Individual,,,,0.0,0.0,214231.0,1.0,3.0,2.0,4.0,8.0,46062.0,76.0,0.0,1.0,9156.0,54.0,68300.0,3.0,8.0,9.0,6.0,15302.0,17950.0,55.1,0.0,0.0,115.0,266.0,22.0,4.0,4.0,25.0,,0.0,,1.0,3.0,6.0,4.0,7.0,10.0,10.0,22.0,6.0,15.0,0.0,0.0,1.0,3.0,97.2,25.0,0.0,0.0,273827.0,69548.0,40000.0,60382.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
423,,,7000,7000,7000.0, 36 months,7.02,216.21,A,A2,Production Associate,7 years,MORTGAGE,38979.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,488xx,MI,22.81,0.0,Aug-2008,1.0,,,18.0,0.0,2961,7.2,31.0,w,6648.45,6648.45,428.32,428.32,351.55,76.77,0.0,0.0,0.0,Feb-2019,216.21,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,1247.0,111390.0,2.0,9.0,1.0,1.0,5.0,47353.0,91.0,3.0,3.0,680.0,54.0,41400.0,0.0,2.0,1.0,4.0,6188.0,24767.0,5.8,0.0,0.0,124.0,85.0,3.0,3.0,2.0,3.0,,5.0,,0.0,4.0,6.0,5.0,5.0,19.0,8.0,10.0,6.0,18.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,157495.0,50314.0,26300.0,52095.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
424,,,40000,40000,40000.0, 60 months,10.72,864.13,B,B2,Practice Manager,6 years,MORTGAGE,65000.0,Not Verified,Dec-2018,Current,n,,,small_business,Business,633xx,MO,14.4,0.0,Sep-2008,1.0,,,9.0,0.0,2176,5.2,16.0,w,38981.88,38981.88,1692.53,1692.53,1018.12,674.41,0.0,0.0,0.0,Feb-2019,864.13,Mar-2019,Feb-2019,0.0,,1,Joint App,120000.0,16.0,Not Verified,0.0,0.0,251986.0,1.0,4.0,0.0,1.0,17.0,32696.0,62.0,1.0,1.0,2176.0,37.0,41800.0,1.0,2.0,2.0,3.0,31498.0,27824.0,7.3,0.0,0.0,123.0,123.0,2.0,2.0,2.0,2.0,,2.0,,0.0,1.0,1.0,1.0,1.0,9.0,4.0,5.0,1.0,9.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,313576.0,34872.0,30000.0,52876.0,11835.0,Jul-2008,0.0,1.0,11.0,4.5,6.0,8.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
425,,,16000,16000,16000.0, 36 months,7.02,494.18,A,A2,,,OWN,75000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,121xx,NY,31.55,0.0,Jul-1991,1.0,,,16.0,0.0,24735,45.8,23.0,w,15196.5,15196.5,979.0,979.0,803.5,175.5,0.0,0.0,0.0,Feb-2019,494.18,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,82763.0,0.0,4.0,1.0,1.0,8.0,58028.0,74.0,0.0,0.0,15205.0,62.0,54000.0,2.0,0.0,3.0,1.0,5173.0,8230.0,71.0,0.0,0.0,183.0,329.0,45.0,8.0,0.0,52.0,,0.0,,0.0,2.0,8.0,3.0,3.0,9.0,12.0,14.0,8.0,16.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,132951.0,82763.0,28400.0,78951.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
426,,,12000,12000,12000.0, 36 months,16.91,427.3,C,C5,Front End UI Software Developer,4 years,RENT,90000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,917xx,CA,10.79,1.0,Oct-1992,0.0,5.0,,11.0,0.0,6947,31.9,24.0,w,11479.96,11479.96,837.69,837.69,520.04,317.65,0.0,0.0,0.0,Feb-2019,427.3,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,32052.0,0.0,1.0,0.0,1.0,21.0,25105.0,78.0,0.0,0.0,1993.0,58.0,21800.0,0.0,0.0,0.0,2.0,3205.0,391.0,92.6,0.0,0.0,99.0,314.0,34.0,21.0,0.0,43.0,5.0,,5.0,0.0,4.0,6.0,5.0,12.0,2.0,9.0,20.0,6.0,11.0,0.0,0.0,0.0,0.0,87.5,75.0,0.0,0.0,55255.0,32052.0,5300.0,32292.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
427,,,10000,10000,10000.0, 36 months,7.56,311.34,A,A3,Nurse,4 years,MORTGAGE,77600.0,Not Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,891xx,NV,20.49,0.0,Apr-1994,2.0,,,7.0,0.0,9073,16.4,16.0,w,9501.76,9501.76,616.38,616.38,498.24,118.14,0.0,0.0,0.0,Feb-2019,311.34,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,96130.0,1.0,2.0,0.0,1.0,18.0,87057.0,,1.0,2.0,3493.0,16.0,55300.0,0.0,0.0,2.0,3.0,13733.0,42485.0,15.9,0.0,0.0,220.0,296.0,0.0,0.0,0.0,0.0,,0.0,,0.0,3.0,4.0,4.0,5.0,7.0,5.0,9.0,4.0,7.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,149598.0,96130.0,50500.0,94298.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
428,,,13000,13000,13000.0, 60 months,10.72,280.84,B,B2,,,MORTGAGE,0.0,Not Verified,Dec-2018,Current,n,,,major_purchase,Major purchase,864xx,AZ,,0.0,Feb-1985,0.0,,,22.0,0.0,32720,26.0,47.0,w,12835.28,12835.28,273.11,273.11,164.72,108.39,0.0,0.0,0.0,Feb-2019,284.72,Mar-2019,Feb-2019,0.0,,1,Joint App,130000.0,33.06,Not Verified,0.0,0.0,458348.0,1.0,4.0,2.0,4.0,2.0,95369.0,90.0,1.0,2.0,7925.0,41.0,126000.0,1.0,0.0,2.0,7.0,21826.0,88980.0,26.9,0.0,0.0,176.0,406.0,12.0,2.0,4.0,12.0,,12.0,,0.0,8.0,8.0,14.0,16.0,14.0,17.0,29.0,8.0,22.0,0.0,0.0,0.0,3.0,100.0,14.3,0.0,0.0,578219.0,128089.0,121700.0,114969.0,127976.0,Feb-1985,1.0,4.0,24.0,28.9,4.0,27.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
429,,,40000,40000,40000.0, 36 months,8.19,1256.97,A,A4,Truck driver ,< 1 year,MORTGAGE,65000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,431xx,OH,23.52,0.0,Jun-2000,0.0,,,17.0,0.0,24081,37.9,23.0,w,38025.34,38025.34,2486.64,2486.64,1974.66,511.98,0.0,0.0,0.0,Feb-2019,1256.97,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,92819.0,0.0,2.0,1.0,1.0,7.0,18833.0,64.0,0.0,1.0,6391.0,46.0,63600.0,2.0,0.0,5.0,2.0,5460.0,32519.0,42.5,0.0,0.0,178.0,222.0,13.0,7.0,1.0,13.0,,7.0,,0.0,7.0,7.0,11.0,12.0,4.0,14.0,18.0,7.0,17.0,0.0,0.0,0.0,1.0,100.0,27.3,0.0,0.0,162528.0,42914.0,56600.0,29377.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
430,,,15000,15000,15000.0, 60 months,13.56,345.62,C,C1,Lead Technician /Highly Skilled ,2 years,MORTGAGE,70000.0,Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,448xx,OH,6.14,0.0,May-2001,0.0,69.0,,6.0,0.0,12924,40.1,17.0,w,14645.77,14645.77,674.29,674.29,354.23,320.06,0.0,0.0,0.0,Feb-2019,345.62,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,96863.0,1.0,0.0,1.0,2.0,11.0,0.0,,0.0,1.0,6725.0,40.0,32200.0,2.0,0.0,2.0,4.0,16144.0,18864.0,30.1,0.0,0.0,69.0,151.0,21.0,4.0,3.0,21.0,,6.0,,0.0,3.0,4.0,3.0,3.0,7.0,4.0,7.0,4.0,6.0,0.0,0.0,0.0,2.0,94.1,0.0,0.0,0.0,130500.0,12924.0,27000.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
431,,,25000,25000,25000.0, 60 months,15.02,595.02,C,C3,US Navy Chief Petty Officer,10+ years,MORTGAGE,85000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,983xx,WA,14.32,0.0,Dec-1989,0.0,53.0,,6.0,0.0,19346,79.3,16.0,w,24118.17,24118.17,1312.46,1312.46,881.83,430.63,0.0,0.0,0.0,Feb-2019,747.75,Mar-2019,Feb-2019,0.0,61.0,1,Individual,,,,0.0,64.0,377910.0,0.0,2.0,1.0,1.0,10.0,24355.0,64.0,0.0,0.0,18786.0,70.0,24400.0,0.0,2.0,0.0,3.0,62985.0,5054.0,79.3,0.0,0.0,125.0,348.0,37.0,10.0,3.0,178.0,,13.0,,2.0,3.0,3.0,3.0,3.0,6.0,3.0,7.0,3.0,6.0,0.0,0.0,0.0,2.0,86.7,33.3,0.0,0.0,403453.0,43701.0,24400.0,38245.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
432,,,11000,11000,11000.0, 60 months,8.19,224.05,A,A4,Detective,5 years,RENT,60000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,701xx,LA,15.96,0.0,Jul-2008,1.0,45.0,,19.0,0.0,9593,50.0,25.0,w,10751.0,10751.0,319.02,319.02,249.0,70.02,0.0,0.0,0.0,Feb-2019,226.53,Mar-2019,Feb-2019,0.0,73.0,1,Individual,,,,0.0,0.0,53932.0,0.0,13.0,0.0,1.0,14.0,44339.0,95.0,1.0,1.0,7475.0,82.0,19200.0,0.0,0.0,1.0,2.0,2839.0,8607.0,52.7,0.0,0.0,125.0,124.0,11.0,11.0,0.0,11.0,,4.0,,1.0,3.0,3.0,5.0,5.0,18.0,6.0,6.0,3.0,19.0,0.0,0.0,0.0,1.0,92.0,20.0,0.0,0.0,65683.0,53932.0,18200.0,46483.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
433,,,12000,12000,12000.0, 36 months,15.02,416.11,C,C3,Executive Chef ,< 1 year,RENT,65000.0,Source Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,276xx,NC,33.93,0.0,Nov-2006,0.0,67.0,,14.0,0.0,27944,53.5,23.0,w,11464.85,11464.85,817.2,817.2,535.15,282.05,0.0,0.0,0.0,Feb-2019,416.11,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,51111.0,0.0,3.0,0.0,2.0,13.0,23072.0,68.0,0.0,0.0,7844.0,59.0,52200.0,1.0,0.0,0.0,3.0,3651.0,24256.0,53.5,0.0,0.0,93.0,145.0,39.0,13.0,0.0,39.0,67.0,13.0,67.0,0.0,8.0,8.0,10.0,13.0,5.0,10.0,15.0,8.0,14.0,0.0,0.0,0.0,0.0,95.7,30.0,0.0,0.0,86896.0,51111.0,52200.0,34000.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
434,,,15000,15000,15000.0, 36 months,6.46,459.47,A,A1,IT Director,8 years,MORTGAGE,148000.0,Verified,Dec-2018,Current,n,,,credit_card,Credit card refinancing,840xx,UT,14.92,0.0,Sep-2012,0.0,,,14.0,0.0,12281,36.0,21.0,w,14240.52,14240.52,910.86,910.86,759.48,151.38,0.0,0.0,0.0,Feb-2019,459.47,Mar-2019,Feb-2019,0.0,,1,Individual,,,,0.0,0.0,461303.0,3.0,3.0,2.0,4.0,3.0,97863.0,84.0,3.0,4.0,3194.0,58.0,34100.0,2.0,1.0,7.0,10.0,32950.0,9726.0,41.8,0.0,0.0,75.0,59.0,6.0,3.0,4.0,6.0,,6.0,,0.0,5.0,6.0,8.0,8.0,7.0,10.0,10.0,6.0,14.0,0.0,0.0,0.0,6.0,100.0,25.0,0.0,0.0,491947.0,110144.0,16700.0,104978.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
435,,,38000,38000,38000.0, 36 months,12.98,1280.01,B,B5,Case Manager,6 years,MORTGAGE,36000.0,Not Verified,Dec-2018,Current,n,,,debt_consolidation,Debt consolidation,030xx,NH,51.2,1.0,Feb-2008,1.0,8.0,,13.0,0.0,32362,64.7,45.0,w,36252.65,36252.65,2518.92,2518.92,1747.35,771.57,0.0,0.0,0.0,Feb-2019,1280.01,Mar-2019,Feb-2019,0.0,,1,Joint App,131000.0,19.42,Not Verified,0.0,0.0,384356.0,0.0,7.0,0.0,1.0,14.0,68743.0,71.0,0.0,2.0,19984.0,69.0,50000.0,1.0,0.0,1.0,3.0,29566.0,3326.0,89.4,0.0,0.0,130.0,121.0,18.0,14.0,1.0,52.0,8.0,2.0,8.0,0.0,2.0,4.0,2.0,7.0,34.0,5.0,10.0,4.0,13.0,0.0,0.0,0.0,0.0,95.3,100.0,0.0,0.0,447031.0,101105.0,31500.0,96360.0,46551.0,Feb-2008,4.0,2.0,25.0,64.8,10.0,16.0,0.0,0.0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
